Date,Close,High,Low,Open,Volume
2020-01-02,75.61982727050781,75.61982727050781,74.54487946951754,74.74529452650752,16121300
2020-01-03,75.47406005859375,75.56515590627733,74.69062325821317,74.75439104660845,17571300
2020-01-06,75.50139617919922,75.51050784999074,74.94570241377976,75.11878940797651,16153100
2020-01-07,75.34654235839844,75.62894163826941,74.96393553725015,75.21900675134901,16675400
2020-01-08,75.60159301757812,75.93865528752058,75.27364241713883,75.40117798951329,10677700
2020-01-09,75.92044830322266,76.00243944607865,75.68360044645853,75.92044830322266,7407200
2020-01-10,75.38297271728516,76.07531374810739,75.25543712610323,76.07531374810739,8856800
2020-01-13,76.00244140625,76.0844256010515,75.47407565029881,75.61983459683809,7893800
2020-01-14,76.01154327392578,76.50346922979318,75.91133574864716,76.04798300586057,9649400
2020-01-15,76.12996673583984,76.44880570065659,75.95687974772439,76.02064754068775,12014500
2020-01-16,76.88606262207031,76.92250234766952,76.45790453398841,76.52167231624527,9493300
2020-01-17,76.89517974853516,77.25956313005477,76.79497223356701,76.94072419614136,7013400
2020-01-21,76.04798889160156,76.76765106496536,75.71092655774392,76.54901960660382,13005000
2020-01-22,75.64712524414062,76.43056181885214,75.5924691413077,76.2574748929937,7490500
2020-01-23,76.46703338623047,76.56724091660469,75.27365469272901,75.54694922105297,10758500
2020-01-24,76.11174011230469,76.67653850256974,75.5469347718724,76.61277071817959,13402200
2020-01-27,74.67240142822266,75.17343202906183,74.67240142822266,74.75438560011433,15013800
2020-01-28,75.15522766113281,75.528729704378,74.57220584498718,74.91837287639606,14918000
2020-01-29,75.5560531616211,76.12996327218023,75.4740620314453,75.91133184199121,10355100
2020-01-30,75.63802337646484,75.7200144915025,74.67239503376153,74.82725864529573,13158200
2020-01-31,73.88897705078125,75.33741993127894,73.60657781122548,75.22810768379584,19083600
2020-02-03,73.86164093017578,74.9092605386535,73.77964980334085,74.28979905321891,15676600
2020-02-04,75.25543212890625,75.4376238327342,74.91836983163974,74.99124929323811,13597200
2020-02-05,76.51258087158203,76.52169254293203,75.71092754700257,76.10264601302671,12835800
2020-02-06,76.75852966308594,76.88606523192878,76.266603776049,76.82229744750735,8627600
2020-02-07,76.2028579711914,76.65834426277036,76.13909016837712,76.46704085432751,12394500
2020-02-10,76.63099670410156,76.64921309305642,75.99331188800215,76.08440773311136,8074200
2020-02-11,76.92251586914062,77.28689928885014,76.73121248874267,77.0227233946112,6291400
2020-02-12,77.64219665527344,77.73329252394801,77.15937534597654,77.34157403349498,7808900
2020-02-13,77.20492553710938,77.53287621929823,76.94074265700338,77.24136527403805,8231500
2020-02-14,77.10469818115234,77.33244126579662,76.79497092211648,77.18668930571133,5319300
2020-02-18,76.6674575805664,77.0045129954625,76.31217187135175,76.78588151685835,10399700
2020-02-19,76.64009094238281,77.04092094624777,76.60365121928905,76.82228955785166,4638700
2020-02-20,76.53081512451172,77.05917398526455,75.97512124581199,76.50348705673466,9518700
2020-02-21,76.14818572998047,76.375928848374,75.80201869208292,76.1208576678002,13184800
2020-02-24,73.98007202148438,74.444669918231,73.52458579530838,73.98007202148438,18010100
2020-02-25,70.96476745605469,74.35358666520114,70.77346404265698,74.13494823545855,33000700
2020-02-26,70.42728424072266,72.3221087757498,70.27242057828832,71.4111362435447,32619800
2020-02-27,67.81278228759766,70.50925954315429,67.76723089115275,69.0425935397698,42597300
2020-02-28,66.57386016845703,67.11133051211459,64.95233051788472,65.74487200430636,79118200
2020-03-02,68.9150619506836,69.07903725712278,66.12748174121742,67.36640473427623,44798900
2020-03-03,67.2297592163086,70.62768203840444,66.81981750696292,69.09724828054836,53823900
2020-03-04,70.00823211669922,70.09932797260795,67.64881678287189,68.28649472440136,32387800
2020-03-05,66.58296966552734,68.52334533395802,66.29145877428363,68.02230773174168,28762200
2020-03-06,65.99993133544922,66.26411410036631,64.1779869844343,64.36929725743705,40681300
2020-03-09,59.914642333984375,62.26495242701313,59.28607620225195,60.76184681169629,24792500
2020-03-10,63.021087646484375,63.066639058648576,59.532060759865026,61.9825793907017,18385600
