Date,Close,High,Low,Open,Volume
2020-01-02,93.08025360107422,93.22607933148413,92.41494282780126,93.1167100336767,6277400
2020-01-03,92.26910400390625,92.79771177159955,91.54910520722454,92.0048001200596,8247500
2020-01-06,92.8432846069336,92.870625189333,91.82252549278944,91.84986607518884,6441800
2020-01-07,92.6610336303711,92.74306235850797,92.14154153002069,92.58812075055053,6335300
2020-01-08,93.26251983642578,93.68175830972511,92.67011507617694,92.70657150255329,7494700
2020-01-09,93.66354370117188,93.91873873234583,93.34455860389643,93.54506550885631,6660600
2020-01-10,93.69090270996094,94.17393833830134,93.52685221794397,94.01900369399489,9300300
2020-01-13,93.36279296875,93.86405329214011,93.0438009089927,93.84582855178297,7621700
2020-01-14,93.92787170410156,93.94610340196452,92.9162280267252,93.08027854071474,7294900
2020-01-15,94.73897552490234,94.98505468710792,93.96429551528139,94.03720837470178,7521800
2020-01-16,95.23114013671875,95.29493715924356,94.75722039129927,95.1308866794149,5479900
2020-01-17,95.23114013671875,95.37696587583487,94.99418374068598,94.99418374068598,6533400
2020-01-21,95.33139038085938,95.55012202880721,94.97594884543649,95.01240527898675,6644800
2020-01-22,95.44986724853516,95.76885232273774,95.32226626550101,95.5410048478283,9431500
2020-01-23,94.96683502197266,95.42253002102886,94.31064006414897,95.2858270839951,8522600
2020-01-24,93.38101959228516,95.12177784903398,93.14405624274076,95.07620556719138,15962700
2020-01-27,92.67013549804688,93.02557704185494,92.12330288860015,92.25089693235925,11762300
2020-01-28,93.12582397460938,93.49038133982096,92.6883537456848,92.94354876868027,8079900
2020-01-29,92.87063598632812,93.5450625928807,92.85240429370721,93.21696165923817,6435700
2020-01-30,92.19620513916016,92.25088630780103,91.40329342710223,92.18708929326898,10989400
2020-01-31,90.35519409179688,91.90455413980514,90.0544337561184,91.83164823238411,14476700
2020-02-03,91.17545318603516,91.83165507519284,90.98406212725644,90.98406212725644,11850600
2020-02-04,92.77948760986328,93.15315382496172,92.29644515844674,92.31467684895063,9575100
2020-02-05,94.5658187866211,94.8939197097194,93.20784281749356,93.21695866351106,14131000
2020-02-06,94.64783477783203,95.00327626398764,94.23771212560716,95.00327626398764,6166500
2020-02-07,93.90962982177734,94.73899113594887,93.76380407890746,94.65696937060017,6057200
2020-02-10,94.410888671875,94.410888671875,93.49038975967247,93.56330262995208,4010100
2020-02-11,94.97594451904297,95.05797322913286,94.54759013603218,94.73898118843742,10277100
2020-02-12,95.09442901611328,95.55012401493312,94.71164688590954,95.33139236243868,4705700
2020-02-13,94.64783477783203,95.03973269248473,94.4564437432369,94.74808821786081,4778500
2020-02-14,94.72077178955078,94.78456881735136,94.25596089937258,94.74811237955753,5114200
2020-02-18,94.38352966308594,94.83922458336481,94.07366045490559,94.72074640729926,8409300
2020-02-19,94.82099914550781,94.95770901125202,94.53847052209504,94.62960811480697,6427900
2020-02-20,94.21038818359375,94.69342377813466,93.35367934596788,94.60228616747007,8080900
2020-02-21,94.26506805419922,94.35620566360198,93.51772853173033,93.84582948826339,6510800
2020-02-24,91.2939224243164,92.60632607390862,90.85645917668764,91.9865806786404,16284500
2020-02-25,88.52330780029297,91.82254208872295,88.21343853929075,91.62203517708441,20301600
2020-02-26,88.51421356201172,90.06357403025751,88.32282246558289,89.01547397074772,13721600
2020-02-27,85.50660705566406,88.71469670365988,85.48838231566542,87.55723449651938,22047900
2020-02-28,84.40382385253906,84.44939613139492,82.00687078648608,83.25547056823585,27750600
2020-03-02,88.3592529296875,88.49596281294876,84.13951996159963,84.43116446765868,22359400
2020-03-03,86.16281127929688,90.12735638148935,85.00534208750231,88.57799616561998,33385500
2020-03-04,91.12987518310547,91.27570090636164,88.56887176025946,88.75114696097647,26418700
2020-03-05,89.01545715332031,90.40077380863617,88.00381372521257,89.17950762688788,17873000
2020-03-06,88.54153442382812,88.86051951346217,86.21748728598081,86.57292880776639,17917700
2020-03-09,83.93901062011719,85.9258409328172,82.03420901633103,83.2919246083995,21968500
2020-03-10,86.81900787353516,86.96482664859816,82.8818035998858,86.36331290226393,26473200
2020-03-11,83.50155639648438,85.36990177130907,82.43522478520386,84.76838797197391,23217900
2020-03-12,77.26764678955078,81.77903167771491,75.55423601066435,78.38865960273704,20652200
2020-03-13,82.62662506103516,82.84535672554117,76.70258975106093,80.85852614344641,29162800
2020-03-16,74.4787826538086,79.33649241873398,73.52182049143049,75.20789039115823,21474800
2020-03-17,79.15420532226562,79.79218237509531,75.05295108843474,76.0190290362391,27899700
2020-03-18,76.52941131591797,77.74156155648046,72.83827942508886,75.09852944543582,28931000
2020-03-19,74.96183013916016,76.79372605059429,74.12335297844506,75.6727132516514,27121100
2020-03-20,72.08180236816406,76.38356252648663,71.67167981674942,75.60888273306395,22004900
2020-03-23,68.3379898071289,71.71733607582314,67.3489097829302,71.61659605555656,33633000
2020-03-24,73.6039047241211,73.75043119352179,71.03962513216109,71.57079843132563,16775800
2020-03-25,74.5838394165039,77.0107391378332,72.23019945097047,73.11853250696772,16851800
2020-03-26,79.53836822509766,79.95964142264292,75.10583606971738,75.25236253590288,18822500
2020-03-27,77.8349838256836,79.88641100196537,77.18475710906736,77.23970368066524,13043200
2020-03-30,81.47991943359375,81.63560603491415,79.22701930479276,79.23617240809273,13766700
2020-03-31,81.12274169921875,81.99276151694559,80.2618749835432,81.55317505705652,13584900
2020-04-01,78.03644561767578,79.11710552417811,77.2854790377064,78.41193240121075,15255200
2020-04-02,80.19776153564453,80.3809213805558,76.86420205113798,77.64264187266117,13588000
2020-04-03,79.47427368164062,80.70146708482734,78.57678059852412,79.94134040119756,12934200
2020-04-06,83.64120483398438,84.11742453029136,81.63557208334205,82.00189868893912,13472900
2020-04-07,82.95439147949219,85.92162536943134,82.87196462824521,85.76593874575707,16699200
2020-04-08,86.37034606933594,86.87404615574512,82.62467320038631,83.66869975485201,32624300
2020-04-09,86.84656524658203,87.32278502426932,86.05896535544147,87.15793837293525,12982500
2020-04-13,86.08643341064453,86.83739989070021,84.85924718178997,86.53517988373765,9606600
2020-04-14,88.94379425048828,89.2643275226242,87.47848731426471,87.77154730408917,12830800
2020-04-15,88.48587036132812,89.00788358497189,87.26783717712604,87.76237712380433,11019000
2020-04-16,90.41824340820312,90.64719671604745,88.86135672260147,89.14525658845628,11331600
2020-04-17,92.29566192626953,92.6161951792311,91.02268201657868,92.6161951792311,11504400
2020-04-20,91.56300354003906,92.87261664874863,91.31573007209462,91.41647007946459,10558100
2020-04-21,88.77894592285156,90.50983254738244,88.48588593846277,89.99697233437617,9291400
2020-04-22,90.13433837890625,90.69298502031735,89.51158508948572,90.07023173089681,11994100
