Date,Close,High,Low,Open,Volume
2020-01-02,120.79096221923828,120.79096221923828,119.65833645457903,120.12470877939336,6295500
2020-01-03,119.76304626464844,120.115201884871,119.18245713442586,119.2586016377592,5596400
2020-01-06,120.09615325927734,120.12470562880749,118.73510130654438,118.8873902927566,6411600
2020-01-07,119.90580749511719,120.18181859382624,119.40135563991542,120.020016981055,9150800
2020-01-08,120.2674789428711,120.92421251118003,119.68688987033048,119.80110661398297,4725900
2020-01-09,120.90518188476562,121.34300187618058,120.60061114023613,120.90518188476562,3821500
2020-01-10,120.2484359741211,121.05745851234288,120.12470661795872,121.05745851234288,3703500
2020-01-13,120.6291732788086,120.81953454801287,120.15328099810779,120.49592402113556,3224600
2020-01-14,120.5910873413086,120.98132245274182,120.24844435716105,120.43880560476474,4340600
2020-01-15,120.31507110595703,120.73385130973698,120.02001300014665,120.25795910334342,3261900
2020-01-16,121.39057922363281,121.40961171592491,120.905167162492,121.0098640239447,4349500
2020-01-17,121.81887817382812,121.9901996490484,121.57141946859538,121.71418131333027,6736600
2020-01-21,121.44772338867188,121.628564801078,120.80050951755298,121.20025733930679,4001900
2020-01-22,121.39057922363281,122.3328437151686,121.28588236218012,121.89503103860417,3965100
2020-01-23,121.5714340209961,121.72371576078794,120.15326992687228,120.77193128708625,3995900
2020-01-24,119.87725067138672,121.876003860607,119.35377357164647,121.80937923840227,5690900
2020-01-27,118.08789825439453,118.69703973092855,117.0599692896662,117.28840278952084,7877100
2020-01-28,119.23954772949219,119.68688755655971,118.20210622547488,118.65895866817546,5907700
2020-01-29,119.17294311523438,120.09617529430797,119.08728599092768,119.6298028961563,2930000
2020-01-30,118.97306823730469,119.09679761411715,118.0022511955658,118.24019733204041,5230500
2020-01-31,119.27763366699219,121.5714378055591,119.03016766289505,121.4096289212228,8422000
2020-02-03,120.12471008300781,121.60949144593968,119.93435610472278,119.94386872055986,8009500
2020-02-04,122.31380462646484,122.72307945912438,121.60948622321185,121.88550456294821,8348600
2020-02-05,122.93248748779297,123.27513048309218,122.07587273800563,123.12284148005283,6677000
