Date,Close,High,Low,Open,Volume
2020-01-02,47.41816711425781,47.48861051572336,47.14420761409394,47.308581522651025,11944700
2020-01-03,47.277278900146484,47.989568891840605,47.04245559566739,47.84867610351409,29502900
2020-01-06,47.64516067504883,47.88781001789611,47.27727662183792,47.44165053833017,22458100
2020-01-07,47.51993179321289,47.56689705773745,46.964189599567995,47.51210574207684,11462500
2020-01-08,46.737186431884766,47.527751812246336,46.67456907696925,47.472960506981934,19021400
2020-01-09,47.08159637451172,47.1285586482525,46.16579321983452,46.71370930539582,15366800
2020-01-10,46.815460205078125,47.09724277110286,46.76066890174814,47.058106552424604,9151200
2020-01-13,46.831111907958984,46.97983072255793,46.502361125816755,46.74501044154312,8778500
2020-01-14,46.83894348144531,46.89373478728137,46.424094169857405,46.7293608697732,17339000
2020-01-15,46.49454116821289,46.77632375080561,46.36147443380037,46.63543395246038,10830800
2020-01-16,46.572818756103516,46.925050755641124,46.54933761810187,46.76850286852412,8224500
2020-01-17,46.275367736816406,46.721527174644784,46.197095303685856,46.698046041886,11909100
2020-01-21,45.4456787109375,46.024902003534955,45.367403275517205,46.0170759529442,17354600
2020-01-22,45.007354736328125,45.39089698613945,44.88211699910664,45.35958680535828,14677700
2020-01-23,44.83513641357422,44.976029193061464,44.19329285631107,44.53769875545863,13278000
2020-01-24,44.31852340698242,44.835129186529095,43.974120549251865,44.63161908557506,20390600
2020-01-27,43.089630126953125,43.59840988572234,43.034838828119746,43.426206954587805,21682500
2020-01-28,43.28532028198242,43.551450764870864,43.11312031251502,43.33228553869294,14300100
2020-01-29,42.83133316040039,43.68451588406444,42.77654185588178,43.52796802005319,13745400
2020-01-30,43.17573928833008,43.22270454680218,42.275591242646954,42.38517684574852,24430500
2020-01-31,41.829429626464844,42.56520370921073,41.61026440312891,42.44779206190806,33430500
2020-02-03,41.28152084350586,41.83726299503664,41.13279901006626,41.77464264708259,21289200
2020-02-04,41.43023681640625,42.20514416020419,41.351964372797156,41.876396313963205,19819800
2020-02-05,42.98788070678711,43.13660253048499,42.09556170820914,42.119045830104895,34382000
2020-02-06,42.54955291748047,43.19139655279119,42.479106519170635,43.19139655279119,15400600
2020-02-07,42.252113342285156,42.43214236802903,42.03294809110178,42.22863220420197,13693300
2020-02-10,42.040771484375,42.134702002575494,41.78247002407968,42.03294543414283,14640600
2020-02-11,42.510406494140625,42.67478038879349,42.32254848175035,42.61216005602946,13844600
2020-02-12,43.081809997558594,43.32445635833064,42.72957803816114,43.144427353728,17199800
2020-02-13,42.9487419128418,43.191391251884625,42.698266524237276,42.964396997867354,11974900
2020-02-14,42.72175216674805,43.12877244830443,42.45562168363671,43.09746526304012,12520000
2020-02-18,42.36952209472656,42.71392503520566,41.97815389540388,42.34603797235357,16314700
2020-02-19,42.93309020996094,43.105293172905505,42.41648430702962,42.65130761500945,12455400
2020-02-20,42.88611602783203,43.363585575476655,42.77653344035324,43.042663861045256,13050800
2020-02-21,42.37734603881836,42.51823882244454,42.025114079752925,42.47910260163776,13808200
2020-02-24,40.420501708984375,41.01538296400804,40.29526402149023,40.780559687292275,33037500
2020-02-25,38.635868072509766,40.56139884461126,38.385392670573104,40.5300886728936,42837300
2020-02-26,37.46958541870117,38.964611615257986,37.45393033457102,38.776756577500116,48828300
2020-02-27,35.46579360961914,37.20346669346294,35.45013852055171,36.49900560084614,61278700
2020-02-28,35.43447494506836,35.88063442597646,34.064686331707854,34.34647189562922,68755800
2020-03-02,36.866878509521484,36.913843762412945,35.16834217295776,36.22503498284835,36642700
2020-03-03,35.739742279052734,37.56351944133705,35.3405480470059,37.07822074555962,48595300
2020-03-04,36.58510208129883,36.59292813180799,35.74757135349771,36.50682664669462,24484500
2020-03-05,35.246612548828125,35.70060100920966,34.6595603585497,35.53622711254815,29387300
2020-03-06,33.266292572021484,34.35429554545622,32.765341820445954,34.049028867833755,61517400
2020-03-09,26.566068649291992,28.515083328242067,26.401694744750973,27.45056149443014,66556900
2020-03-10,27.826276779174805,28.820352306764963,26.112085239353675,28.702940659339284,48431100
2020-03-11,26.3547306060791,27.43490756967107,25.932055260240606,26.965266969449576,43477300
2020-03-12,23.06723976135254,25.047563269836377,22.996793370220036,24.413547242594955,38829100
2020-03-13,25.1962833404541,25.219767462587544,22.54280745385755,25.016254328910346,34098400
2020-03-16,21.767900466918945,24.3587592163915,21.658317840603953,21.877484586185254,40233600
2020-03-17,21.916616439819336,22.8402455143696,21.094743920506517,21.979235284215065,45443600
2020-03-18,18.770021438598633,20.805136694318115,17.909010965838302,20.382459748787568,52135800
2020-03-19,20.04587745666504,20.12414989361589,17.987280117115333,19.04397443841319,52226500
2020-03-20,20.241561889648438,21.008643131636628,19.38055163154181,20.554656121791467,58357200
2020-03-23,18.86193084716797,20.23836464021002,18.525825098443615,20.11032297399034,48260200
2020-03-24,21.886882781982422,21.998917523775713,20.32639146468985,20.32639146468985,44511100
2020-03-25,22.91920280456543,24.00754534881305,21.398725237745662,22.367030360520943,52434900
