Date,Close,High,Low,Open,Volume
2020-01-02,53.71571731567383,54.24874688681889,53.569565368584335,54.24874688681889,14460700
2020-01-03,53.62975311279297,53.861879718151556,53.3804315796748,53.51798772215428,26388900
2020-01-06,53.74150085449219,53.81028054714026,53.45779282130953,53.5523632589025,22541700
2020-01-07,53.32883834838867,53.62974461711796,53.28585267559781,53.578159842010955,15607600
2020-01-08,53.52657699584961,53.7501077497721,53.26865967021319,53.37182922414514,11451400
2020-01-09,53.90485382080078,53.91344964303591,53.56096189865994,53.68992218936186,6854500
2020-01-10,53.870460510253906,54.03380735899398,53.80168409800405,53.95643184546527,7410800
2020-01-13,54.222957611083984,54.23155671385027,53.861874005223065,53.887664754328334,9625700
2020-01-14,54.240150451660156,54.265941199773856,54.08539940378465,54.15417910488339,7512300
2020-01-15,54.62702941894531,54.73879151659284,54.17137208691716,54.19716611526383,12454300
2020-01-16,54.77317810058594,54.8161637724705,54.635621982797424,54.69580257935512,8048600
2020-01-17,54.86775207519531,54.98811327605148,54.69580609700218,54.764585800118134,14902700
2020-01-21,55.05689239501953,55.082683143616,54.6012350657027,54.790375967668055,11300300
2020-01-22,55.09986877441406,55.228829062511366,55.05688638451011,55.074078028633146,8046500
2020-01-23,55.04829406738281,55.19444601761593,54.713001212521654,54.91933704298832,14563100
2020-01-24,54.67000961303711,55.16005674733856,54.498063652881775,55.09127705143786,11935100
2020-01-27,54.49807357788086,54.75599092528667,54.17137652204843,54.20576637626174,8748400
2020-01-28,54.56683349609375,54.73018032496908,54.48085889174161,54.53244365435289,7899500
2020-01-29,54.2917366027832,54.65282020390846,54.2917366027832,54.60983452943118,8300800
2020-01-30,54.9365234375,54.97950910562274,54.283129475487875,54.31751932182456,13824800
2020-01-31,54.31752395629883,55.20304125764701,54.162772914176315,54.96231887194378,15280000
2020-02-03,54.31752395629883,54.72159648624056,54.274538284508466,54.515260670211696,21797600
2020-02-04,54.644222259521484,55.013904948948884,54.53245688654198,54.74738853018132,14290900
2020-02-05,55.08267593383789,55.10846667905861,54.755978949458246,54.82475864284187,20911400
2020-02-06,55.17724609375,55.469549950365156,55.03109416544242,55.14285624723188,9628500
2020-02-07,55.24602127075195,55.357783343405536,55.013894745124055,55.17724158333806,14849000
2020-02-10,55.4781494140625,55.58131895429054,55.25461868983138,55.271816892799016,7394100
2020-02-11,55.27181625366211,55.56412010880594,55.22882730593272,55.56412010880594,8375700
2020-02-12,55.24602127075195,55.357783343405536,55.13425263890637,55.340591701148064,8479000
2020-02-13,55.57272720336914,55.66729765462212,55.04829344976386,55.125672254967874,7950900
2020-02-14,55.70168685913086,55.71887850498021,55.52114506134248,55.6329071573467,5421200
2020-02-18,55.50394821166992,55.74467061459938,55.39218611293654,55.62430941313465,6902300
2020-02-19,55.44376754760742,55.65869920129087,55.417976798636374,55.512547250992576,4971300
2020-02-20,55.48676300048828,55.52974540074284,54.97092500347634,55.349203577607376,13397700
2020-02-21,55.581321716308594,55.701682906292824,55.31480203060675,55.33200023442902,10027800
2020-02-24,54.30032730102539,55.24602844825491,54.240146706517635,54.82476100710419,19892700
2020-02-25,53.32025146484375,54.60124243859222,53.13970964109619,54.334729254849776,25721400
2020-02-26,53.01934051513672,53.9736376138818,52.99354976531016,53.483593689595985,26066400
2020-02-27,50.861419677734375,53.019331752636006,50.852823855745115,52.54648283291455,39092300
2020-02-28,49.85554122924805,49.86413705123449,48.17907389660624,49.700790196721336,50978800
2020-03-02,52.52069091796875,52.56367658615065,49.95870639509177,49.95870639509177,27103100
2020-03-03,51.8071174621582,53.47498897158858,51.42883898270204,52.59806754778006,35237500
2020-03-04,54.3519172668457,54.37770801564304,52.46911389431868,52.537893597240554,26214300
2020-03-05,53.32883834838867,54.04241297918417,52.78721296794986,53.15689565722521,16556300
2020-03-06,52.90757751464844,53.20848052283962,51.53201294103932,51.918890579854285,24800200
2020-03-09,50.60350036621094,52.01345124718434,49.86413507994532,49.98449626057531,19126300
2020-03-10,52.05644226074219,52.14241688401896,49.769569755124735,51.66956465498807,28174800
2020-03-11,49.503047943115234,51.03335989358649,48.89263970345444,50.766843527548794,17759800
2020-03-12,44.85193634033203,48.75509599521377,44.62840886141136,46.33066718111997,26713800
2020-03-13,48.66911697387695,48.6863118971756,45.35916802980414,47.08722010596072,24835800
2020-03-16,45.36778259277344,47.77501692184204,43.65692485684834,44.14696885928169,27436800
2020-03-17,49.19355010986328,49.391286806208456,46.14151848995432,46.24468802860103,32318100
2020-03-18,47.929752349853516,49.00441047428969,45.82342177003934,47.070025850304575,35524900
2020-03-19,46.330665588378906,47.66324115207967,45.90080229172726,47.42251875542569,26807900
2020-03-20,43.33020782470703,46.47680602362439,42.95192614509792,46.45961110367892,26903700
2020-03-23,42.047935485839844,43.75129394801593,41.20922382938353,43.24115025466288,31822200
2020-03-24,44.19226837158203,44.443017699188054,43.059575521566835,43.8809937991578,28041800
2020-03-25,44.071231842041016,45.489257967036366,43.30169351555301,44.09717029849986,25526400
2020-03-26,46.48359298706055,46.79486758470079,44.425727899778906,44.6073036489428,25754100
2020-03-27,46.26744079589844,47.54712627230594,45.394145355582765,45.471964022413225,26004700
2020-03-30,48.07455062866211,48.212894531109725,46.717050055151454,46.717050055151454,15892600
2020-03-31,47.097496032714844,48.135073602799885,46.98509058655012,47.90162095839581,15203200
2020-04-01,46.30202102661133,47.01968232971408,45.70541353123527,45.81781898922056,11979800
2020-04-02,47.48658752441406,47.75463027452829,45.54977291846348,45.66217836830219,14748100
2020-04-03,47.85838317871094,48.00537541536134,47.09749344228246,47.29636257555662,15374100
2020-04-06,49.63957214355469,49.98543357282088,48.351241782836105,49.05160969282958,14835200
2020-04-07,49.06889724731445,50.806842641263124,49.06025219688347,50.40910435386493,22985400
2020-04-08,49.79520797729492,50.071895793134885,48.87867752583819,49.432053157518126,13877400
2020-04-09,50.26211929321289,51.03165747782395,49.81250077333677,49.933551278999786,20376000
2020-04-13,49.89033126831055,50.357243299586536,49.40612583235252,50.09784552773564,10679500
2020-04-14,52.00871276855469,52.069238020917865,50.54745176566946,50.74632092320259,17745300
2020-04-15,51.187294006347656,51.636912519387394,50.806845796186956,51.31698956113792,12553400
2020-04-16,51.5245246887207,51.71474885886068,50.79821811899897,51.45535106380436,14486100
2020-04-17,52.31134033203125,52.48427104239144,51.45533512985672,52.15570302254497,12083100
2020-04-20,51.28240966796875,52.15570500584665,51.2391745149504,51.7925534688219,9263900
2020-04-21,50.192955017089844,50.85009116761634,50.01137922485733,50.556109899934384,13021900
2020-04-22,50.67715835571289,50.96249126064145,50.27077162920015,50.7982088789177,15086800
2020-04-23,50.2275390625,50.884671878509174,50.1410753466812,50.55610711969425,21074200
2020-04-24,50.763614654541016,50.92790031063669,50.348582936325826,50.52151364351021,9638300
2020-04-27,50.91061019897461,51.14406617399827,50.71174102729796,51.074892567304246,11024000
2020-04-28,51.19593811035156,51.567737964288476,50.97977555798725,51.49856766268886,13608800
2020-04-29,50.97977828979492,51.455335270803886,50.4955762575148,51.455335270803886,16038500
